Input_Khmer,Target_English,Predicted_English,Word_Acc,Char_Acc,F1,CER
ក្រោះរមាស,kraohmeas,krasomhar,0,0.5555555555555556,0.8888888888888888,0.4444444444444444
ព្រោះ,prous,prouh,0,0.8,0.8000000000000002,0.2
អនិមន្តន៍,aanimnton,aanimnton,1,1.0,1.0,0.0
កោះកុង,koskong,kaohkong,0,0.75,0.7999999999999999,0.2857142857142857
វល្មីកិ,volmikeh,volmike,0,0.875,0.9333333333333333,0.125
ចង់តែ,changtae,chongdaea,0,0.6666666666666667,0.823529411764706,0.375
សណ្ដែក,sondaek,sondaek,1,1.0,1.0,0.0
ក្រយាសម្ពាន់,krayasmporn,kroyosamborn,0,0.6666666666666667,0.7826086956521738,0.36363636363636365
អនុស្សាវរីយ,aanussavoriy,aonussaveari,0,0.6666666666666667,0.9166666666666666,0.3333333333333333
ឡាចៅ,lajav,lachau,0,0.5,0.5454545454545454,0.6
គំ,kum,kum,1,1.0,1.0,0.0
ស្កក,skak,skak,1,1.0,1.0,0.0
បង្គ្រប,bangkrob,bongkrob,0,0.875,0.875,0.125
ផ្គង់,phkong,phkong,1,1.0,1.0,0.0
អុចអាល,aochoaal,aachaal,0,0.75,0.7999999999999999,0.25
លីត្រ,litrar,lirt,0,0.5,0.8,0.5
សកទាគាមិនី,sakateakeamini,sokoteakemit,0,0.6428571428571428,0.6923076923076924,0.35714285714285715
ខាន់ជីប,khanchib,khanchib,1,1.0,1.0,0.0
ហោល,hoal,hoal,1,1.0,1.0,0.0
ពន្លិច,ponlich,ponlich,1,1.0,1.0,0.0
ត្រកៀតប៉ោង,trakietbaong,trokeichtohar,0,0.3076923076923077,0.64,0.75
សៅវគន្ធ,sauvkonthor,savkonthor,0,0.9090909090909091,0.9523809523809523,0.09090909090909091
ចង្កោម,changkoum,changkoum,1,1.0,1.0,0.0
ចាប់ចិត្ត,chabchett,chabchett,1,1.0,1.0,0.0
សៀន,sien,sien,1,1.0,1.0,0.0
សង្ហារ,sanghear,songhear,0,0.875,0.875,0.125
លញ់,lonh,lunh,0,0.75,0.75,0.25
កូនជញ្ជីង,konjonjing,konchonhching,0,0.6153846153846154,0.6956521739130435,0.5
គ្រាមភាសា,kreampheasa,kreampeahas,0,0.7272727272727273,1.0,0.2727272727272727
រហស្ស,rohoss,rohass,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
អបុត្តក,aobottok,aobottok,1,1.0,1.0,0.0
ឧសភ,usaph,usoph,0,0.8,0.8000000000000002,0.2
សំអក,samaak,samaok,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
រណិល,ronel,ronel,1,1.0,1.0,0.0
កម្ដៅ,komdov,komdov,1,1.0,1.0,0.0
ជុំរុំ,chuumruum,chumrum,0,0.7777777777777778,0.8750000000000001,0.2222222222222222
សម្គាល់,somkorl,somkeal,0,0.7142857142857143,0.7142857142857143,0.2857142857142857
ផ្លាញៗ,phlanh,phlanh,1,1.0,1.0,0.0
សង់ខ្យា,sangokhya,songkheay,0,0.5555555555555556,0.8888888888888888,0.4444444444444444
ហាណូយ,hanoy,hanuy,0,0.8,0.8000000000000002,0.2
ហត្ថិបាល,hothebal,hotthebal,0,0.8888888888888888,0.9411764705882353,0.125
ស្រទាង,sroteang,srateang,0,0.875,0.875,0.125
ហេមវ័ន្ត,hemakvorn,hemavorn,0,0.8888888888888888,0.9411764705882353,0.1111111111111111
តប់កមល,tabakamol,tobokomol,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
សួរ,sur,suor,0,0.75,0.8571428571428571,0.3333333333333333
សំវរ,samvor,samvar,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
តន្ត្រី,dontrey,tontri,0,0.5714285714285714,0.6153846153846153,0.42857142857142855
អត្រជា,aatrachea,aatrachea,1,1.0,1.0,0.0
កោះធំ,kosthom,kaohthom,0,0.75,0.7999999999999999,0.2857142857142857
នារីរត្ន,nearirotnor,nearirontor,0,0.8181818181818181,1.0,0.18181818181818182
បញ្ជិកា,banhchika,banhchika,1,1.0,1.0,0.0
ប៉ផូស,baphous,bophous,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
អសប្បុរិស,aasabboris,aasabbrais,0,0.8,0.9,0.2
លិឍ,lith,lit,0,0.75,0.8571428571428571,0.25
បន្ថយ,pthoy,bonthoy,0,0.5714285714285714,0.6666666666666666,0.6
ហសន,hosonah,hosan,0,0.5714285714285714,0.8333333333333333,0.42857142857142855
នំ,nom,num,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
ប្រព្រឹត្ត,bropret,bropruett,0,0.7777777777777778,0.8750000000000001,0.2857142857142857
កុលមច្ឆរិយៈ,kolmochchhariyeak,komcholleakhsei,0,0.3529411764705882,0.7500000000000001,0.6470588235294118
រមត់,romot,romot,1,1.0,1.0,0.0
ប្រណាម,branam,bronam,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
វិវរដ្ឋាន,vivrodthan,vivrotengo,0,0.5,0.7,0.5
វិឡារ,vilar,vilear,0,0.8333333333333334,0.9090909090909091,0.2
ស្រណាន,sronan,sranan,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
ប៉ប្លាក់,bablak,bablak,1,1.0,1.0,0.0
សងគុណ,sangokun,sangukan,0,0.75,0.875,0.25
ជីវៈ,chiveak,chivoak,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
របៀប,rbeab,robieb,0,0.5,0.7272727272727272,0.6
ម៉ុង,mung,mung,1,1.0,1.0,0.0
សាលារៀន,salearien,salearin,0,0.8888888888888888,0.9411764705882353,0.1111111111111111
ផ្ដាស,phdas,phdas,1,1.0,1.0,0.0
ចុងកាល់,chongkal,chongkal,1,1.0,1.0,0.0
ដប,dorb,dob,0,0.75,0.8571428571428571,0.25
គុយ្ហៈ,kuyheak,kuysor,0,0.4285714285714286,0.4615384615384615,0.5714285714285714
មិត្តភាព,mittopheap,mittapheap,0,0.9,0.9,0.1
កិត្តិគុណ,kettekun,ketvikal,0,0.5,0.5,0.5
ក្រឡៅ,krolau,krolav,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
ក្រទឺត,kratueut,krotuet,0,0.75,0.7999999999999999,0.25
ស្លឺតស្លក់,sleutslak,sleutkrot,0,0.5555555555555556,0.6666666666666666,0.4444444444444444
កោសល្ល,kaosla,kaoslor,0,0.7142857142857143,0.7692307692307692,0.3333333333333333
ប៉ផ្អូក,bophaouk,bophaok,0,0.875,0.9333333333333333,0.125
ម្នាស់,mnies,mneas,0,0.6,0.8000000000000002,0.4
ពិរុណ,pirun,piron,0,0.8,0.8000000000000002,0.2
ផ្កាអំបិល,phkaaambel,phkaambel,0,0.9,0.9473684210526316,0.1
លាសិកា,leaseka,leaseka,1,1.0,1.0,0.0
វេស្សានរ,vessanor,vessanar,0,0.875,0.875,0.125
ព្រឹទ្ធិ,pruetthi,pruetthi,1,1.0,1.0,0.0
បូជនីយេសក៍,bouchniyesok,bouchniyikh,0,0.6666666666666667,0.7826086956521738,0.3333333333333333
រយាន,royean,royean,1,1.0,1.0,0.0
បន្ទើត,bontaut,bontoeut,0,0.75,0.7999999999999999,0.2857142857142857
ចេបៗ,cheb,cheb,1,1.0,1.0,0.0
កខ្វិក,kokhvieuk,korkhviek,0,0.7777777777777778,0.8888888888888888,0.2222222222222222
ស្រាប់,srab,srab,1,1.0,1.0,0.0
តាប,tab,tab,1,1.0,1.0,0.0
បើ,ber,ber,1,1.0,1.0,0.0
ហស,has,hors,0,0.5,0.5714285714285715,0.6666666666666666
ព្រៃឈើ,preichhau,preahchieuy,0,0.5454545454545454,0.9,0.5555555555555556
ព្រៃ,prey,prey,1,1.0,1.0,0.0
ច្រុង,chrong,chrong,1,1.0,1.0,0.0
កន្តិល,kontil,kantil,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
ចម,chom,cham,0,0.75,0.75,0.25
កេសរសីហៈ,kesorseyhak,kesroseiley,0,0.4545454545454546,0.7272727272727273,0.5454545454545454
តេជសី,techosei,techsei,0,0.875,0.9333333333333333,0.125
មារយាទ,mearoyeat,mearyeat,0,0.8888888888888888,0.9411764705882353,0.1111111111111111
អនាចារ,aoneachar,aoneachar,1,1.0,1.0,0.0
ក្របែល,krabael,krobael,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ពាហនៈ,peahaneak,peahoneak,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
បំពួនស្ករ,bampuonskor,bampuonska,0,0.8181818181818181,0.8571428571428572,0.18181818181818182
ការប្រដេញ,karbradenh,karbradenh,1,1.0,1.0,0.0
ច្រោង,chraong,chraong,1,1.0,1.0,0.0
មួក,muok,muok,1,1.0,1.0,0.0
រហូត,rhot,rohot,0,0.8,0.888888888888889,0.25
ខ្ទឹង,khtoeng,khtoeng,1,1.0,1.0,0.0
ផ្ដឺតផ្ដក់,phdeutphdak,phdeutphdok,0,0.9090909090909091,0.9090909090909091,0.09090909090909091
កន្ធា,kanthea,konthea,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ច្រមិច,chromich,chramich,0,0.875,0.875,0.125
មតិយោបល់,moteyoubal,motoeayobot,0,0.5454545454545454,0.761904761904762,0.5
ទុលហ៊ែបៗ,tulhaeb,tulheapao,0,0.5555555555555556,0.75,0.5714285714285714
បុព្វបេតបុគ្គល,bopvbetbokkol,bopvobtekbotrak,0,0.5333333333333333,0.8571428571428571,0.5384615384615384
អម្ភោទ,aomphout,aamphout,0,0.875,0.875,0.125
បរមាណូ,boromeanou,boromeano,0,0.9,0.9473684210526316,0.1
វែកចំហៀង,veaekchamhieng,vekaemchet,0,0.4285714285714286,0.75,0.5714285714285714
ពោធិសម្ភារ,pouthismphear,pouthisamphor,0,0.7692307692307692,0.9230769230769231,0.23076923076923078
ថែម,thaem,thaem,1,1.0,1.0,0.0
ស្រមណ,sramon,sromon,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
រកតែ,rokotae,rokatae,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
អណ្ដើរ,aandaeur,aondaeur,0,0.875,0.875,0.125
ស្អុះ,saoh,saoh,1,1.0,1.0,0.0
ត្រជាក់,trocheak,trocheak,1,1.0,1.0,0.0
ភល,phol,phol,1,1.0,1.0,0.0
ច្រេញច្រុញ,chrenhchronh,chrenhchrong,0,0.9166666666666666,0.9166666666666666,0.08333333333333333
អរហន្ត,aarohantor,aorohantor,0,0.9,0.9,0.1
ប្រជាសវនាការ,bracheasvoneakar,brocheasvoneakear,0,0.8823529411764706,0.9090909090909091,0.125
ត្រុំ,troam,trom,0,0.8,0.888888888888889,0.2
ហឫទ័យ,hrortei,hrayet,0,0.4285714285714286,0.6153846153846153,0.5714285714285714
កញ្ជាត,kanhjeat,kanhcheat,0,0.7777777777777778,0.823529411764706,0.25
កក្អៀក,korkaiek,korkiek,0,0.875,0.9333333333333333,0.125
ហត្ថិនី,hatheni,hattheni,0,0.875,0.9333333333333333,0.14285714285714285
កែវ,kao,kaev,0,0.5,0.5714285714285715,0.6666666666666666
ទឺះ,tueueah,tueue,0,0.7142857142857143,0.8333333333333333,0.2857142857142857
សត្តប្បករណាភិធម្ម,sottobbokoronaphithomm,sattabbakaronnhib,0,0.5,0.6153846153846153,0.5
តម្រុយ,tamruy,tamruy,1,1.0,1.0,0.0
បធានានុយោគ,botheaneanuyouk,batheanoneayok,0,0.6,0.896551724137931,0.4
ស្វស្តិក,svastek,svastek,1,1.0,1.0,0.0
មង្គលបុរី,mongkoloborey,mongkulobrai,0,0.6923076923076923,0.7199999999999999,0.3076923076923077
រំដួល,romdoul,rumdoul,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ប្រាំបី,brambei,brambey,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
កូម័រ,comoros,koumer,0,0.2857142857142857,0.4615384615384615,0.7142857142857143
រាល,real,real,1,1.0,1.0,0.0
ជំនាញ,chumneanh,chumneanh,1,1.0,1.0,0.0
ស្រមេម,sromem,sramem,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
កក្រើក,kokreuk,korkrerk,0,0.75,0.7999999999999999,0.2857142857142857
អនាកុល,aoneakol,aoneakol,1,1.0,1.0,0.0
នេប៉ាល់,nepal,nebal,0,0.8,0.8000000000000002,0.2
កម្លៅ,kamlov,komlov,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
វិទេសិកា,viteseka,viteseka,1,1.0,1.0,0.0
ចំបែង,chambaeng,chambaeng,1,1.0,1.0,0.0
ឃ្លោង,khloung,khloung,1,1.0,1.0,0.0
ចាប់ពង្រត់,chabpongrot,chabonbroth,0,0.7272727272727273,0.8181818181818182,0.2727272727272727
រដ្ឋសភា,rodthasaphea,rotthsamph,0,0.5833333333333333,0.7272727272727272,0.4166666666666667
អទិន្ន,aatinn,aatinn,1,1.0,1.0,0.0
ពពុះសណ្ដែក,popuhsondaek,pophuosmetda,0,0.41666666666666663,0.8333333333333334,0.5833333333333334
លាក់កន្សែង,leakkonsaeng,leakkangkeay,0,0.5833333333333333,0.75,0.4166666666666667
រងាវកក,rongeavokok,rongeavkak,0,0.8181818181818181,0.8571428571428572,0.18181818181818182
យានបាត្រ,yeanbatrar,yeanbatrar,1,1.0,1.0,0.0
ជា,chea,chea,1,1.0,1.0,0.0
គោរក្ខកម្ម,kourkkhakamm,koukrokkham,0,0.5833333333333333,0.8695652173913043,0.4166666666666667
បង្អើល,bangaaul,bongaaul,0,0.875,0.875,0.125
ឈ្នាង,chhneang,chhneang,1,1.0,1.0,0.0
ហប,hab,hobb,0,0.5,0.5714285714285715,0.6666666666666666
រំជួល,rumchoul,rumchuol,0,0.75,1.0,0.25
វឌ្ឍន,vodthon,vodthon,1,1.0,1.0,0.0
បន្ទាយឆ្មារ,banteaychhmar,bonteaykomnh,0,0.5384615384615384,0.64,0.46153846153846156
ប្រថួន,brothuon,brothuon,1,1.0,1.0,0.0
អំឡុង,omlong,aamlong,0,0.7142857142857143,0.7692307692307692,0.3333333333333333
លឃុ,lokhu,lokhi,0,0.8,0.8000000000000002,0.2
ភាសាសាស្ត្រ,pheasasastrar,pheasassan,0,0.6923076923076923,0.7826086956521738,0.3076923076923077
ជម្រាប,jreab,chomreab,0,0.5,0.6153846153846154,0.8
ក្ឌុក,kdok,kdok,1,1.0,1.0,0.0
ធនក្រីត,thonkreit,thonkorit,0,0.7777777777777778,0.8888888888888888,0.2222222222222222
ស្បែកជើង,sbaekachaung,sbaekachaeun,0,0.8333333333333334,0.9166666666666666,0.16666666666666666
អម្ពកា,aompoka,aampoka,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
រំភាយ,rumpheay,rumpheay,1,1.0,1.0,0.0
ការផ្សាយ,karphsay,karphseay,0,0.8888888888888888,0.9411764705882353,0.125
ឥទ្ធិពល,erthipul,itthirop,0,0.375,0.625,0.625
បំភ្លៃ,bomphley,bampholey,0,0.7777777777777778,0.9411764705882353,0.25
សៀ,sie,sie,1,1.0,1.0,0.0
គ្រវែង,kroveaeng,kroveaeng,1,1.0,1.0,0.0
បង្ហក់,bonghok,bonghok,1,1.0,1.0,0.0
មករ,mokor,mokar,0,0.8,0.8000000000000002,0.2
ទូញទាញ,tunhteanh,tunhotthor,0,0.5,0.631578947368421,0.5555555555555556
ពង្រាក,pongreak,pongreak,1,1.0,1.0,0.0
ព្រៀច,priech,priech,1,1.0,1.0,0.0
សាយមាស,sayomeas,sayomeas,1,1.0,1.0,0.0
សំរែ,samreae,samreae,1,1.0,1.0,0.0
ឡិងឡង់,lenglong,lenglorng,0,0.8888888888888888,0.9411764705882353,0.125
សម្បហារ,sambohar,sombohar,0,0.875,0.875,0.125
អក្ខន្តី,aokkhonti,aokkhonti,1,1.0,1.0,0.0
បស្ចិម,baschem,bakanep,0,0.4285714285714286,0.42857142857142855,0.5714285714285714
ចម្លងរោគ,chomlongrouk,chomlongkor,0,0.75,0.9565217391304348,0.25
ផ្ដូត,phdout,phdut,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
ប្រទេស,pteh,brotes,0,0.33333333333333337,0.4,1.0
ព្រុកៗ,pruk,pruk,1,1.0,1.0,0.0
អន្តលិក្ខ,aantolikkhar,aontolikkhor,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
បរាភព,bareaphop,boreapheap,0,0.7,0.9473684210526316,0.3333333333333333
ក្លាយ,klay,klay,1,1.0,1.0,0.0
ពភ្លក់,poplouk,pophlok,0,0.7142857142857143,0.8571428571428571,0.2857142857142857
រន្តិភាព,rontipheap,rontipheap,1,1.0,1.0,0.0
សាយឺន,sayueun,sairun,0,0.5714285714285714,0.6153846153846153,0.42857142857142855
ផ្អាក់ផ្អើក,phaakphaaeuk,phaakaphaeuk,0,0.8333333333333334,1.0,0.16666666666666666
ស្វ័យភាព,svaypheap,svaipheap,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
ហ្វ៊ីល,hveil,hvel,0,0.8,0.888888888888889,0.2
សកទាគាមិ,sakateakeami,sokoteakeami,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
បំពោត,bampout,bampout,1,1.0,1.0,0.0
ប្រណិងប្រណុង,branengbranong,bronenbrongoung,0,0.6666666666666667,0.8275862068965518,0.35714285714285715
រសេះរសោះ,rosehrosaoh,rosehrosaoh,1,1.0,1.0,0.0
បង្អែ,bongaeae,bongaeae,1,1.0,1.0,0.0
បន្ទាយស្រី,banteaysrei,bonteayris,0,0.6363636363636364,0.8571428571428572,0.36363636363636365
វិលេបនៈ,vileboneak,vilibanek,0,0.7,0.8421052631578948,0.3
ហេតុភេទ,hetphet,hetphet,1,1.0,1.0,0.0
វាប់,veab,veab,1,1.0,1.0,0.0
មួន,moun,muon,0,0.5,1.0,0.5
គគ្រិច,kokrich,kokrich,1,1.0,1.0,0.0
រហេតរហូត,rohetrohout,rohetrohot,0,0.9090909090909091,0.9523809523809523,0.09090909090909091
ចក្រាយុធ,chokrayuth,chaksamet,0,0.5,0.5263157894736842,0.5
ដុប,dob,dob,1,1.0,1.0,0.0
ឈ្មែ,chhmeae,chhme,0,0.7142857142857143,0.8333333333333333,0.2857142857142857
អង្គីរស,aangkiros,aongkiros,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
ក្សីណ,ksein,ksen,0,0.8,0.888888888888889,0.2
ប្រតិលោម,brateloum,brotelom,0,0.7777777777777778,0.823529411764706,0.2222222222222222
មេលឹម,meluem,meloum,0,0.6666666666666667,0.8333333333333334,0.3333333333333333
ប្រៀប,prieb,brieb,0,0.8,0.8000000000000002,0.2
ប្រខង,brokhong,brokhong,1,1.0,1.0,0.0
អ៊ុយ,aoy,os,0,0.33333333333333337,0.4,0.6666666666666666
អ៊ីចុង,aeichong,aichg,0,0.625,0.7692307692307693,0.375
សង្ឃ័រ,sangkhoar,songkhoar,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
កន្លៀត,konliet,konliet,1,1.0,1.0,0.0
ស្ថវិរៈ,sthovireak,sthavireak,0,0.9,0.9,0.1
ព្រះ,preah,preah,1,1.0,1.0,0.0
ត្រឡក,tralak,trolok,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
អានាហរោគ,aaneaharouk,aaneahrouk,0,0.9090909090909091,0.9523809523809523,0.09090909090909091
ស្កឹមស្កៃ,skoemskai,skaurkayauk,0,0.2727272727272727,0.39999999999999997,0.8888888888888888
ភ្នាំ,phnoam,phneam,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
រណូងរណាង,ronoungronang,ronongronat,0,0.7692307692307692,0.8333333333333333,0.23076923076923078
ឧប្បល,ubbal,ubbol,0,0.8,0.8000000000000002,0.2
ភេរវៈ,pheroveak,phereaveak,0,0.8,0.8421052631578948,0.2222222222222222
ស្រលឹង,srolueng,srolueng,1,1.0,1.0,0.0
ម្សិលម្ង៉ៃមួយនាយ,msilmngeimuoyoneay,msingmruetepheap,0,0.38888888888888884,0.5882352941176471,0.6111111111111112
ចន្ទោល,chantoul,chantoul,1,1.0,1.0,0.0
ចាង,chang,chang,1,1.0,1.0,0.0
ធ្វើ,ter,tveah,0,0.4,0.5,1.0
ប្រភព,prophop,brophop,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
ក្លង,klong,klong,1,1.0,1.0,0.0
វោហារុបជីវិនី,vouharubchivini,voromoatikheatiy,0,0.1875,0.45161290322580644,0.8666666666666667
ឆ្ពង់,chhpong,chhpong,1,1.0,1.0,0.0
កុលបុត្រ,kolbot,kolbotror,0,0.6666666666666667,0.8,0.5
បញ្ឆិត,banhchhit,banhchhit,1,1.0,1.0,0.0
ថុច,thoch,thoch,1,1.0,1.0,0.0
រូបកាយ,rubokay,rubakay,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
យថានុក្រម,yothanukram,yothanokream,0,0.8333333333333334,0.8695652173913043,0.18181818181818182
តម្រឹម,tomruem,tomruem,1,1.0,1.0,0.0
ច្បុច,chboch,chboch,1,1.0,1.0,0.0
អនោមទស្សី,aanoumtossei,aonoumstokei,0,0.6666666666666667,0.8333333333333334,0.3333333333333333
ចក្ខុបត្ថម្ភក,chakkhobatthamphok,chakkobthopholika,0,0.5555555555555556,0.7999999999999999,0.4444444444444444
ម៉ោះ,mos,mouh,0,0.5,0.5714285714285715,0.6666666666666666
ញ៉ែមៗ,nheaem,nheaem,1,1.0,1.0,0.0
ពួច,puoch,pouch,0,0.6,1.0,0.4
ឃ្វាល,khveal,khveal,1,1.0,1.0,0.0
តតូងតតាង,totoungtotang,totoungtot,0,0.7692307692307692,0.8695652173913044,0.23076923076923078
ឱហាត,ohat,aohat,0,0.8,0.888888888888889,0.25
ពិបាក,pibak,pibak,1,1.0,1.0,0.0
បាងកក,bangokok,bangokok,1,1.0,1.0,0.0
ប្រពៃ,brapey,bropey,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
បព្វជ្ជា,bopvochchea,bapvochchea,0,0.9090909090909091,0.9090909090909091,0.09090909090909091
បន្តឹង,bantueng,bantueng,1,1.0,1.0,0.0
រកមុខ,rokamokh,rokomokh,0,0.875,0.875,0.125
ប្រណែងប្រណោង,branaengbranaong,bronaengbrayoun,0,0.6875,0.7741935483870969,0.3125
