Input_English,Target_Khmer,Predicted_Khmer,Word_Acc,Char_Acc,F1,CER
aabannakabbadebatea,អបណ្ណកប្បដិបទា,អបុកណាបណ៍ប៉ែតក្ដាច,0,0.33333333333333337,0.6250000000000001,0.8571428571428571
veakear,វាគារ,វាគារ,1,1.0,1.0,0.0
ubochchhea,ឧបជ្ឈា,ឧប្ឆជា,0,0.5,0.8333333333333334,0.5
chontol,ចន្ទល់,ចន្ទល់,1,1.0,1.0,0.0
smaohr,ស្មោះសរ,ស្មោះ,0,0.7142857142857143,0.8333333333333333,0.2857142857142857
monucheathibatei,មនុជាធិបតី,មនុជាធិបតី,1,1.0,1.0,0.0
sekkhor,សិក្ខ,សេក្ខ,0,0.8,0.8000000000000002,0.2
aaneaban,អានាបាណ,អនាប៉ង់,0,0.4285714285714286,0.5714285714285714,0.5714285714285714
aas,អាស,អាស,1,1.0,1.0,0.0
unmeakrea,ឧន្មាគ៌ា,ឧណ្មាក្រិ,0,0.4444444444444444,0.47058823529411764,0.625
sonlueng,សន្លឹង,សន្លឹង,1,1.0,1.0,0.0
sotssei,សុទស្សី,សុស្ថីស,0,0.5714285714285714,0.8571428571428571,0.42857142857142855
peareanasei,ពារាណសី,ពារាសនី,0,0.7142857142857143,0.8571428571428571,0.2857142857142857
pnheak,ភ្ញាក់,ភ្នាក់,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
aongolaong,ឱងឡោង,អងឡោង,0,0.8,0.8000000000000002,0.2
kraohmeas,ក្រោះរមាស,ក្រហស្ម,0,0.4444444444444444,0.6250000000000001,0.5555555555555556
prous,ព្រោះ,ព្រូស,0,0.6,0.6,0.4
aanimnton,អនិមន្តន៍,អនិមណ្ឌន៍,0,0.7777777777777778,0.7777777777777778,0.2222222222222222
koskong,កោះកុង,កោកកង,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
volmikeh,វល្មីកិ,វល្មិកេ,0,0.7142857142857143,0.8571428571428571,0.2857142857142857
changtae,ចង់តែ,ចងតែ,0,0.8,0.888888888888889,0.2
sondaek,សណ្ដែក,សណ្ដែក,1,1.0,1.0,0.0
krayasmporn,ក្រយាសម្ពាន់,ក្រៃស្រោភណ៍,0,0.33333333333333337,0.43478260869565216,0.6666666666666666
aanussavoriy,អនុស្សាវរីយ,អនុស្សវរាយ,0,0.8181818181818181,0.9523809523809523,0.18181818181818182
lajav,ឡាចៅ,លាចវ,0,0.5,0.5,0.5
kum,គំ,គុំ,0,0.6666666666666667,0.8,0.5
skak,ស្កក,ស្កាក,0,0.8,0.888888888888889,0.25
bangkrob,បង្គ្រប,បង្គ្រប់,0,0.875,0.9333333333333333,0.14285714285714285
phkong,ផ្គង់,ផ្គង់,1,1.0,1.0,0.0
aochoaal,អុចអាល,អច់អាល,0,0.6666666666666667,0.8333333333333334,0.3333333333333333
litrar,លីត្រ,លីត្រ,1,1.0,1.0,0.0
sakateakeamini,សកទាគាមិនី,សកាទាគិនិម័យ,0,0.5,0.8181818181818182,0.6
khanchib,ខាន់ជីប,ចន្ឃាភ,0,0.1428571428571429,0.30769230769230765,0.8571428571428571
hoal,ហោល,ហោរ,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
ponlich,ពន្លិច,ពន្លិច,1,1.0,1.0,0.0
trakietbaong,ត្រកៀតប៉ោង,ត្រៃកួបដ្ដិ,0,0.36363636363636365,0.47619047619047616,0.7
sauvkonthor,សៅវគន្ធ,សៅវក្រណ្យ,0,0.4444444444444444,0.5,0.7142857142857143
changkoum,ចង្កោម,ចង្កឹម,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
chabchett,ចាប់ចិត្ត,ចាប់ចិត្ត,1,1.0,1.0,0.0
sien,សៀន,សៀន,1,1.0,1.0,0.0
sanghear,សង្ហារ,សង្ហារ,1,1.0,1.0,0.0
lonh,លញ់,លូញ,0,0.33333333333333337,0.6666666666666666,0.6666666666666666
konjonjing,កូនជញ្ជីង,កន្ជនជ្ងី,0,0.33333333333333337,0.7777777777777778,0.6666666666666666
kreampheasa,គ្រាមភាសា,គ្រាមភាសា,1,1.0,1.0,0.0
rohoss,រហស្ស,រហស្ស,1,1.0,1.0,0.0
aobottok,អបុត្តក,អបុត្តក,1,1.0,1.0,0.0
usaph,ឧសភ,អ៊ុភស,0,0.19999999999999996,0.5,1.3333333333333333
samaak,សំអក,សំអាក,0,0.8,0.888888888888889,0.25
ronel,រណិល,រនេល,0,0.5,0.5,0.5
komdov,កម្ដៅ,កំដៅ,0,0.6,0.6666666666666665,0.4
chuumruum,ជុំរុំ,ជូមរំយូរ,0,0.25,0.42857142857142855,1.0
somkorl,សម្គាល់,សម្កល,0,0.5714285714285714,0.6666666666666666,0.42857142857142855
phlanh,ផ្លាញៗ,ផ្លាញ,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
sangokhya,សង់ខ្យា,សងខ្វាយ,0,0.5714285714285714,0.8571428571428571,0.42857142857142855
hanoy,ហាណូយ,ហាណុយ,0,0.8,0.8000000000000002,0.2
hothebal,ហត្ថិបាល,ហត្ថិបាល,1,1.0,1.0,0.0
sroteang,ស្រទាង,ស្រទាំង,0,0.8571428571428572,0.923076923076923,0.16666666666666666
hemakvorn,ហេមវ័ន្ត,ហេមវ័ន្ត,1,1.0,1.0,0.0
tabakamol,តប់កមល,តបាកមម,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
sur,សួរ,ស៊ូ,0,0.33333333333333337,0.3333333333333333,0.6666666666666666
samvor,សំវរ,សំវរ,1,1.0,1.0,0.0
dontrey,តន្ត្រី,តន្ត្រី,1,1.0,1.0,0.0
aatrachea,អត្រជា,អាត្រាជា,0,0.75,0.8571428571428571,0.3333333333333333
kosthom,កោះធំ,កុស្ធម,0,0.33333333333333337,0.3636363636363636,0.8
nearirotnor,នារីរត្ន,នារីរត្នរ,0,0.8888888888888888,0.9411764705882353,0.125
banhchika,បញ្ជិកា,បញ្ជីកា,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
baphous,ប៉ផូស,ប៉ផូស,1,1.0,1.0,0.0
aasabboris,អសប្បុរិស,អសាប្រសិព,0,0.4444444444444444,0.7777777777777778,0.5555555555555556
lith,លិឍ,លិធ,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
pthoy,បន្ថយ,បញ្យ,0,0.6,0.6666666666666665,0.4
hosonah,ហសន,ហសុណ្ហ,0,0.33333333333333337,0.4444444444444444,1.3333333333333333
nom,នំ,នាំ,0,0.6666666666666667,0.8,0.5
bropret,ប្រព្រឹត្ត,ប្រព្រាត,0,0.7,0.7777777777777777,0.3
kolmochchhariyeak,កុលមច្ឆរិយៈ,កាលមជ្យឆាតិក,0,0.41666666666666663,0.6086956521739131,0.6363636363636364
romot,រមត់,រមត់,1,1.0,1.0,0.0
branam,ប្រណាម,ប្រណាម,1,1.0,1.0,0.0
vivrodthan,វិវរដ្ឋាន,វិវ័រដ្ឋាន,0,0.9,0.9473684210526316,0.1111111111111111
vilar,វិឡារ,វិលារ,0,0.8,0.8000000000000002,0.2
sronan,ស្រណាន,ស្រណាន,1,1.0,1.0,0.0
bablak,ប៉ប្លាក់,ប៉ប្លក់,0,0.875,0.9333333333333333,0.125
sangokun,សងគុណ,សងគន់,0,0.6,0.6,0.4
chiveak,ជីវៈ,ជីវាក,0,0.6,0.6666666666666665,0.5
rbeab,របៀប,ប្រែប,0,0.19999999999999996,0.6666666666666665,1.0
mung,ម៉ុង,មុង,0,0.75,0.8571428571428571,0.25
salearien,សាលារៀន,សាលារៀន,1,1.0,1.0,0.0
phdas,ផ្ដាស,ផ្ដាស់,0,0.8333333333333334,0.9090909090909091,0.2
chongkal,ចុងកាល់,ចង្កាល,0,0.5714285714285714,0.7692307692307692,0.42857142857142855
dorb,ដប,ដាប់,0,0.5,0.6666666666666666,1.0
kuyheak,គុយ្ហៈ,គុយហៈ,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
mittopheap,មិត្តភាព,មិត្តភាព,1,1.0,1.0,0.0
kettekun,កិត្តិគុណ,កិត្តិកូន,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
krolau,ក្រឡៅ,ក្រឡៅ,1,1.0,1.0,0.0
kratueut,ក្រទឺត,ក្រទឺត,1,1.0,1.0,0.0
sleutslak,ស្លឺតស្លក់,ស្លឺតស្លក់,1,1.0,1.0,0.0
kaosla,កោសល្ល,កោស្លា,0,0.6666666666666667,0.8333333333333334,0.3333333333333333
bophaouk,ប៉ផ្អូក,ប៉ផ្អួក,0,0.8571428571428572,0.8571428571428571,0.14285714285714285
mnies,ម្នាស់,ម្នៀស,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
pirun,ពិរុណ,ពិរូន,0,0.6,0.6,0.4
phkaaambel,ផ្កាអំបិល,ផ្កាបម្អែរ,0,0.4,0.631578947368421,0.6666666666666666
leaseka,លាសិកា,លាសិកា,1,1.0,1.0,0.0
vessanor,វេស្សានរ,វេស្សនា,0,0.75,0.9333333333333333,0.25
pruetthi,ព្រឹទ្ធិ,ព្រឹត្ធិ,0,0.875,0.875,0.125
bouchniyesok,បូជនីយេសក៍,បុយគ្យាភិក,0,0.19999999999999996,0.3,0.8
royean,រយាន,រយាន,1,1.0,1.0,0.0
bontaut,បន្ទើត,បន្តើត,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
cheb,ចេបៗ,ចេប,0,0.75,0.8571428571428571,0.25
kokhvieuk,កខ្វិក,កខ្វៀក,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
srab,ស្រាប់,ស្រាប់,1,1.0,1.0,0.0
tab,តាប,តប់,0,0.33333333333333337,0.6666666666666666,0.6666666666666666
ber,បើ,បើរ,0,0.6666666666666667,0.8,0.5
has,ហស,ហាស,0,0.6666666666666667,0.8,0.5
preichhau,ព្រៃឈើ,ព្រៀចខ្លៅ,0,0.33333333333333337,0.4,1.0
prey,ព្រៃ,ព្រី,0,0.75,0.75,0.25
chrong,ច្រុង,ច្រង់,0,0.6,0.8000000000000002,0.4
kontil,កន្តិល,កន្ទិល,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
chom,ចម,ចម,1,1.0,1.0,0.0
kesorseyhak,កេសរសីហៈ,កេសរិយសុ,0,0.5,0.625,0.5
techosei,តេជសី,តីជសី,0,0.8,0.8000000000000002,0.2
mearoyeat,មារយាទ,មារយាត,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
aoneachar,អនាចារ,អនាចារ,1,1.0,1.0,0.0
krabael,ក្របែល,ក្របែល,1,1.0,1.0,0.0
peahaneak,ពាហនៈ,ពាហនៈ,1,1.0,1.0,0.0
bampuonskor,បំពួនស្ករ,បំពុស្នក៍,0,0.5555555555555556,0.7777777777777778,0.4444444444444444
karbradenh,ការប្រដេញ,ការប្រដិញ,0,0.8888888888888888,0.8888888888888888,0.1111111111111111
chraong,ច្រោង,ច្រអង់,0,0.6666666666666667,0.7272727272727272,0.4
muok,មួក,មួក,1,1.0,1.0,0.0
rhot,រហូត,រហត់,0,0.5,0.75,0.5
khtoeng,ខ្ទឹង,ខ្ទឹង,1,1.0,1.0,0.0
phdeutphdak,ផ្ដឺតផ្ដក់,ផ្ដឺតផ្ដក,0,0.9,0.9473684210526316,0.1
kanthea,កន្ធា,កន្ធា,1,1.0,1.0,0.0
chromich,ច្រមិច,ជ្រមិច,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
moteyoubal,មតិយោបល់,មតិផើត,0,0.375,0.42857142857142855,0.625
tulhaeb,ទុលហ៊ែបៗ,ទល្ហែប,0,0.5,0.7142857142857143,0.5
bopvbetbokkol,បុព្វបេតបុគ្គល,ប៉ប៉ផ្ទេសកត្រក់,0,0.1333333333333333,0.4137931034482759,0.9285714285714286
aomphout,អម្ភោទ,អម្ភោត,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
boromeanou,បរមាណូ,បរមាណូ,1,1.0,1.0,0.0
veaekchamhieng,វែកចំហៀង,វៃខំញាជ,0,0.25,0.26666666666666666,0.75
pouthismphear,ពោធិសម្ភារ,ពោធិសម្ភ,0,0.8,0.888888888888889,0.2
thaem,ថែម,ថែម,1,1.0,1.0,0.0
sramon,ស្រមណ,ស្រមណ្ឌ,0,0.7142857142857143,0.8333333333333333,0.4
rokotae,រកតែ,រកតែ,1,1.0,1.0,0.0
aandaeur,អណ្ដើរ,អណ្ដើរ,1,1.0,1.0,0.0
saoh,ស្អុះ,សោះ,0,0.4,0.5,0.6
trocheak,ត្រជាក់,ត្រជាក់,1,1.0,1.0,0.0
phol,ភល,ផល,0,0.5,0.5,0.5
chrenhchronh,ច្រេញច្រុញ,ជ្រេញច្រញ់,0,0.7,0.8000000000000002,0.3
aarohantor,អរហន្ត,អរ័ន្ធ,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
bracheasvoneakar,ប្រជាសវនាការ,ប្រជាសនវាចារ,0,0.75,0.9166666666666666,0.25
troam,ត្រុំ,ត្រាំ,0,0.8,0.8000000000000002,0.2
hrortei,ហឫទ័យ,ហឫទ័យ,1,1.0,1.0,0.0
kanhjeat,កញ្ជាត,កញ្ជាត,1,1.0,1.0,0.0
korkaiek,កក្អៀក,កក្អៀក,1,1.0,1.0,0.0
hatheni,ហត្ថិនី,ហត្ថិនី,1,1.0,1.0,0.0
kao,កែវ,ក្អ,0,0.33333333333333337,0.3333333333333333,0.6666666666666666
tueueah,ទឺះ,ទឹះ,0,0.6666666666666667,0.6666666666666666,0.3333333333333333
sottobbokoronaphithomm,សត្តប្បករណាភិធម្ម,សត្តបុបកម្បធង្គរ,0,0.47058823529411764,0.7272727272727272,0.5294117647058824
tamruy,តម្រុយ,តម្រុយ,1,1.0,1.0,0.0
botheaneanuyouk,បធានានុយោគ,បធានានោយក,0,0.7,0.8421052631578948,0.3
svastek,ស្វស្តិក,ស្វាសតិក,0,0.75,0.875,0.25
mongkoloborey,មង្គលបុរី,មង្គលោទល័យ,0,0.5,0.5263157894736842,0.5555555555555556
romdoul,រំដួល,រំដួល,1,1.0,1.0,0.0
brambei,ប្រាំបី,ប្រមប់,0,0.5714285714285714,0.6153846153846153,0.42857142857142855
comoros,កូម័រ,ចម្សរ,0,0.19999999999999996,0.4000000000000001,0.8
real,រាល,រាល់,0,0.75,0.8571428571428571,0.3333333333333333
chumneanh,ជំនាញ,ជំនាញ,1,1.0,1.0,0.0
sromem,ស្រមេម,ស្រមេម,1,1.0,1.0,0.0
kokreuk,កក្រើក,កក្រឹក,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
aoneakol,អនាកុល,អនាគល,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
nepal,នេប៉ាល់,នេព័ល,0,0.4285714285714286,0.5,0.5714285714285714
kamlov,កម្លៅ,កម្លៅ,1,1.0,1.0,0.0
viteseka,វិទេសិកា,វិទេសិកា,1,1.0,1.0,0.0
chambaeng,ចំបែង,ចំបែង,1,1.0,1.0,0.0
khloung,ឃ្លោង,ឃ្លោង,1,1.0,1.0,0.0
chabpongrot,ចាប់ពង្រត់,ចាប់បង្រូត,0,0.7,0.8000000000000002,0.3
rodthasaphea,រដ្ឋសភា,រដ្ឋសភា,1,1.0,1.0,0.0
aatinn,អទិន្ន,អាទិន្ន,0,0.8571428571428572,0.923076923076923,0.16666666666666666
popuhsondaek,ពពុះសណ្ដែក,ពភួនស្កាប់,0,0.19999999999999996,0.4000000000000001,0.8
leakkonsaeng,លាក់កន្សែង,លាក់កណ្សើង,0,0.8,0.8000000000000002,0.2
rongeavokok,រងាវកក,រង្វាកក,0,0.7142857142857143,0.923076923076923,0.3333333333333333
yeanbatrar,យានបាត្រ,យានបារត្តរ,0,0.8,0.888888888888889,0.25
chea,ជា,ចេរ,0,0.0,0.0,1.5
kourkkhakamm,គោរក្ខកម្ម,កូរកកម្មាំ,0,0.4,0.6,0.6
bangaaul,បង្អើល,បង្អាល់,0,0.7142857142857143,0.7692307692307692,0.3333333333333333
chhneang,ឈ្នាង,ឈ្នាង,1,1.0,1.0,0.0
hab,ហប,ហប,1,1.0,1.0,0.0
rumchoul,រំជួល,រំជួល,1,1.0,1.0,0.0
vodthon,វឌ្ឍន,វឌ្ឍន,1,1.0,1.0,0.0
banteaychhmar,បន្ទាយឆ្មារ,បន្តាយឆ្មាយ,0,0.8181818181818181,0.8181818181818182,0.18181818181818182
brothuon,ប្រថួន,ប្រធួន,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
omlong,អំឡុង,អំលុង,0,0.8,0.8000000000000002,0.2
lokhu,លឃុ,លូចម,0,0.25,0.28571428571428575,1.0
pheasasastrar,ភាសាសាស្ត្រ,ភាសសារណ្ទ,0,0.5454545454545454,0.7000000000000001,0.45454545454545453
jreab,ជម្រាប,ជ្រាប,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
kdok,ក្ឌុក,ក្ដក,0,0.6,0.6666666666666665,0.4
thonkreit,ធនក្រីត,ធនក្យិត,0,0.7142857142857143,0.7142857142857143,0.2857142857142857
sbaekachaung,ស្បែកជើង,ស្បែកជឿង,0,0.875,0.875,0.125
aompoka,អម្ពកា,អម្ពកា,1,1.0,1.0,0.0
rumpheay,រំភាយ,រំភាយ,1,1.0,1.0,0.0
karphsay,ការផ្សាយ,ការផ្សាយ,1,1.0,1.0,0.0
erthipul,ឥទ្ធិពល,ឥរុធពី,0,0.4285714285714286,0.4615384615384615,0.5714285714285714
bomphley,បំភ្លៃ,បំភ្លាយ,0,0.7142857142857143,0.7692307692307692,0.3333333333333333
sie,សៀ,សៀ,1,1.0,1.0,0.0
kroveaeng,គ្រវែង,ក្រវែង,0,0.8333333333333334,0.8333333333333334,0.16666666666666666
bonghok,បង្ហក់,បង្ហក,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
mokor,មករ,មក្រ,0,0.75,0.8571428571428571,0.3333333333333333
tunhteanh,ទូញទាញ,ទុញ្នាថា,0,0.375,0.42857142857142855,0.8333333333333334
pongreak,ពង្រាក,ពង្រាក់,0,0.8571428571428572,0.923076923076923,0.16666666666666666
priech,ព្រៀច,ព្រៀច,1,1.0,1.0,0.0
sayomeas,សាយមាស,សាយមាស,1,1.0,1.0,0.0
samreae,សំរែ,សម្រែ,0,0.6,0.6666666666666665,0.5
lenglong,ឡិងឡង់,ឡិងឡង់,1,1.0,1.0,0.0
sambohar,សម្បហារ,សម្បហារ,1,1.0,1.0,0.0
aokkhonti,អក្ខន្តី,អក្ខណ្ឌិ,0,0.625,0.625,0.375
baschem,បស្ចិម,បាសចេម,0,0.5,0.6666666666666666,0.5
chomlongrouk,ចម្លងរោគ,ចម្លងរោក,0,0.875,0.875,0.125
phdout,ផ្ដូត,ផ្ដួត,0,0.8,0.8000000000000002,0.2
pteh,ប្រទេស,ផ្ទេះ,0,0.5,0.5454545454545454,0.5
pruk,ព្រុកៗ,ព្រុក,0,0.8333333333333334,0.9090909090909091,0.16666666666666666
aantolikkhar,អន្តលិក្ខ,អន្តលេខ្គា,0,0.6,0.7368421052631577,0.4444444444444444
bareaphop,បរាភព,បារាភព,0,0.8333333333333334,0.9090909090909091,0.2
klay,ក្លាយ,ក្ល័យ,0,0.8,0.8000000000000002,0.2
poplouk,ពភ្លក់,ពព្លោក,0,0.5,0.6666666666666666,0.5
rontipheap,រន្តិភាព,រន្ទីពាភ,0,0.5,0.75,0.5
sayueun,សាយឺន,សយឺន,0,0.8,0.888888888888889,0.2
phaakphaaeuk,ផ្អាក់ផ្អើក,ផាស់ជើង,0,0.36363636363636365,0.4444444444444444,0.6363636363636364
svaypheap,ស្វ័យភាព,សាវភាយន៍,0,0.25,0.625,0.75
hveil,ហ្វ៊ីល,ហ្វិល,0,0.6666666666666667,0.7272727272727272,0.3333333333333333
sakateakeami,សកទាគាមិ,សកាទាគាមី,0,0.7777777777777778,0.823529411764706,0.25
bampout,បំពោត,បំពោត,1,1.0,1.0,0.0
branengbranong,ប្រណិងប្រណុង,ប្រណិងប្រណាំង,0,0.8461538461538461,0.8799999999999999,0.16666666666666666
rosehrosaoh,រសេះរសោះ,រសេរស្ហាច់,0,0.4,0.5555555555555556,0.75
